Row_num,Country,Year,Disease Name,Country_Population,Incidence_Rate,Prevalence_Rate,Mortality_Rate,Population_Affected,Affected_Male,Affected_Female,Age_0_18_Pct,Age_19_35_Pct,Age_36_60_Pct,Age_61_Plus_Pct,Urban_Population_Pct,Rural_Population_Pct,Healthcare_Access,Doctors_per_1000,Hospital_Beds_per_1000,Treatment_Type,Recovery_Rate,DALYs,Improvement_5_Years,Avg_Treatment_Cost_USD,Vaccine_Treatment_Availability,Health_Index,Per_Capita_Income_USD,Education_Index,Urbanization_Rate,Population Coverage (%),Gender Ratio (M:F),Urban_Rural_Ratio,Severity Score,Risk Score,Record_ID,Country_encoded,Disease Name_encoded,Treatment_Type_encoded,Vaccine_Treatment_Availability_encoded
2539.0,Indonesia,2012,Ebola,252698525.0,0.01,0.0,0.0,15203.0,8194.0,7009.0,12.0,25.0,35.0,28.0,50.0,50.0,34.06,0.24,1.17,Therapy,92.85,0.0,41.86,4104.0,Medium,21.9,3632.27,0.62,49.8,0.01,1.17,1.0,0.0,0.0,4250,8,7,2,2
348.0,Indonesia,2012,HIVADS,252698525.0,0.14,1.09,0.01,353778.0,204837.0,148941.0,12.0,30.0,35.0,23.0,50.0,50.0,36.06,0.27,1.48,Medication,87.07,4.24,33.03,85.0,Medium,34.6,3632.27,0.62,49.8,0.14,1.38,1.0,0.5,0.36,4251,8,8,0,2
5975.0,Indonesia,2012,Hepatitis,252698525.0,0.31,1.65,0.02,783365.0,496653.0,286712.0,7.0,15.0,35.0,43.0,50.0,50.0,23.06,0.77,0.9,Medication,52.12,9.3,-20.37,41.0,Medium,29.7,3632.27,0.62,49.8,0.31,1.73,1.0,0.71,0.55,4252,8,9,0,2
3844.0,Indonesia,2012,Hypertension,252698525.0,1.24,16.49,0.075,3133462.0,1704603.0,1428859.0,4.0,8.0,35.0,53.0,50.0,50.0,35.06,0.46,0.41,Medication,73.82,69.25,12.79,172.0,Medium,39.3,3632.27,0.62,49.8,1.24,1.19,1.0,1.34,1.3,4253,8,10,0,2
1985.0,Indonesia,2012,Influenza,252698525.0,5.3,6.88,0.04,13393022.0,7044730.0,6348292.0,27.0,25.0,30.0,18.0,50.0,50.0,43.06,0.36,1.28,Medication,64.72,58.41,-1.12,17.0,Medium,36.8,3632.27,0.62,49.8,5.3,1.11,1.0,1.25,2.87,4254,8,11,0,2
4275.0,Indonesia,2012,Leprosy,252698525.0,0.09,0.5,0.01,227429.0,144417.0,83012.0,12.0,20.0,40.0,28.0,50.0,50.0,37.06,0.67,0.45,Medication,53.93,2.03,-17.6,4378.0,Low,27.5,3632.27,0.62,49.8,0.09,1.74,1.0,0.34,0.24,4255,8,12,0,1
2968.0,Indonesia,2012,Malaria,252698525.0,22.41,24.49,0.07,56629739.0,31033097.0,25596642.0,37.0,30.0,25.0,8.0,50.0,50.0,41.06,0.57,0.31,Medication,60.77,77.875,-7.15,165.0,Medium,34.8,3632.27,0.62,49.8,22.41,1.21,1.0,1.64,9.95,4256,8,13,0,2
3248.0,Indonesia,2012,Measles,252698525.0,0.1,0.13,0.0,252699.0,133425.0,119274.0,52.0,20.0,8.0,20.0,50.0,50.0,43.06,0.19,1.54,Vaccination,69.03,1.06,5.47,44.0,High,44.6,3632.27,0.62,49.8,0.1,1.12,1.0,0.22,0.17,4257,8,14,4,0
9951.0,Indonesia,2012,Parkinson'S Disease,252698525.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,29.06,0.72,0.96,Medication,86.84,0.0,32.68,2112.0,Low,28.5,3632.27,0.62,49.8,0.19,1.12,3.55,0.01,0.08,4258,8,15,0,1
1076.0,Indonesia,2012,Polio,252698525.0,0.0,0.0,0.0,12032.0,6461.0,5571.0,42.0,20.0,10.0,28.0,50.0,50.0,28.06,0.23,1.24,Medication,58.73,0.0,-10.27,18.0,High,38.4,3632.27,0.62,49.8,0.0,1.16,1.0,0.0,0.0,4259,8,16,0,0
1916.0,Indonesia,2012,Rabies,252698525.0,0.01,0.01,0.0,25270.0,17360.0,7910.0,17.0,25.0,35.0,23.0,50.0,50.0,41.06,0.76,0.5,Medication,89.54,0.16,36.81,42.0,Low,35.3,3632.27,0.62,49.8,0.01,2.19,1.0,0.04,0.03,4260,8,17,0,1
6199.0,Indonesia,2012,Tubrculosis,252698525.0,0.17,1.48,0.02,429587.0,274077.0,155510.0,22.0,25.0,30.0,23.0,50.0,50.0,41.06,0.34,0.48,Medication,71.15,5.96,8.71,45.0,Medium,36.3,3632.27,0.62,49.8,0.17,1.76,1.0,0.6,0.43,4261,8,18,0,2
4459.0,Indonesia,2012,Zika,252698525.0,0.01,0.0,0.0,13087.0,6792.0,6295.0,27.0,30.0,10.0,33.0,50.0,50.0,27.06,0.46,1.4,Medication,60.83,0.0,-7.06,41.0,Medium,16.6,3632.27,0.62,49.8,0.01,1.08,1.0,0.0,0.0,4262,8,20,0,2
5937.0,Indonesia,2013,Alzheimer'S Disease,255852467.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,24.07,0.6,1.0,Medication,70.91,0.0,-4.16,2201.0,Low,24.6,3566.6,0.63,50.5,0.19,1.12,3.55,0.01,0.08,4263,8,0,0,1
5054.0,Indonesia,2013,Asthma,255852467.0,0.38,4.66,0.05,972239.0,471536.0,500703.0,27.0,25.0,25.0,23.0,50.0,50.0,47.07,0.41,0.58,Medication,93.88,24.25,26.88,44.0,Medium,47.0,3566.6,0.63,50.5,0.38,0.94,1.0,1.0,0.75,4264,8,1,0,2
4797.0,Indonesia,2013,COVID-19,255852467.0,0.75,1.02,0.0,1918894.0,1089932.0,828962.0,17.0,25.0,30.0,28.0,50.0,50.0,35.07,0.51,1.46,Medication,79.49,9.41,7.43,431.0,Medium,21.1,3566.6,0.63,50.5,0.75,1.31,1.0,0.7,0.72,4265,8,2,0,2
1692.0,Indonesia,2013,Cancer,255852467.0,0.55,9.37,0.04,1407189.0,751439.0,655750.0,7.0,10.0,35.0,48.0,50.0,50.0,40.07,0.15,1.47,Medication,73.97,33.44,-0.03,2963.0,Medium,33.2,3566.6,0.63,50.5,0.55,1.15,1.0,1.09,0.87,4266,8,3,0,2
654.0,Indonesia,2013,Cholera,255852467.0,2.0,2.54,0.075,5117049.0,2845079.0,2271970.0,27.0,30.0,25.0,18.0,50.0,50.0,36.07,0.8,1.35,Medication,94.26,26.59,27.4,46.0,Low,36.1,3566.6,0.63,50.5,2.0,1.25,1.0,1.11,1.47,4267,8,4,0,1
6781.0,Indonesia,2013,Dengue,255852467.0,9.62,11.69,0.075,24613007.0,13315637.0,11297370.0,32.0,35.0,25.0,8.0,50.0,50.0,43.07,0.14,0.79,Medication,61.55,77.875,-16.81,92.0,Low,29.6,3566.6,0.63,50.5,9.62,1.18,1.0,1.46,4.72,4268,8,5,0,1
3999.0,Indonesia,2013,Diabetes,255852467.0,0.6,9.91,0.01,1535115.0,844313.0,690802.0,7.0,15.0,40.0,38.0,50.0,50.0,26.07,0.4,1.45,Medication,91.29,35.12,23.38,181.0,Medium,41.5,3566.6,0.63,50.5,0.6,1.22,1.0,1.08,0.89,4269,8,6,0,2
4458.0,Indonesia,2013,Ebola,255852467.0,0.0,0.0,0.0,11651.0,6280.0,5371.0,12.0,25.0,35.0,28.0,50.0,50.0,32.07,0.16,0.4,Therapy,92.26,0.0,24.69,4594.0,Medium,20.4,3566.6,0.63,50.5,0.0,1.17,1.0,0.0,0.0,4270,8,7,2,2
3775.0,Indonesia,2013,HIVADS,255852467.0,0.06,0.44,0.0,153511.0,89957.0,63554.0,12.0,30.0,35.0,23.0,50.0,50.0,39.07,0.41,0.37,Medication,72.05,2.34,-2.62,89.0,Medium,31.9,3566.6,0.63,50.5,0.06,1.42,1.0,0.36,0.24,4271,8,8,0,2
224.0,Indonesia,2013,Hepatitis,255852467.0,0.32,2.75,0.04,818728.0,512524.0,306204.0,7.0,15.0,35.0,43.0,50.0,50.0,42.07,0.4,1.46,Medication,71.31,13.08,-3.62,46.0,Medium,38.0,3566.6,0.63,50.5,0.32,1.67,1.0,0.82,0.62,4272,8,9,0,2
8780.0,Indonesia,2013,Hypertension,255852467.0,1.71,18.24,0.075,4375077.0,2450043.0,1925034.0,4.0,8.0,35.0,53.0,50.0,50.0,40.07,0.51,0.63,Medication,88.41,77.875,19.49,182.0,Medium,44.2,3566.6,0.63,50.5,1.71,1.27,1.0,1.5,1.58,4273,8,10,0,2
6964.0,Indonesia,2013,Influenza,255852467.0,12.3,12.57,0.075,31469853.0,16490203.0,14979650.0,27.0,25.0,30.0,18.0,50.0,50.0,23.07,0.61,1.11,Medication,50.31,77.875,-32.0,18.0,Medium,29.2,3566.6,0.63,50.5,12.3,1.1,1.0,1.46,5.8,4274,8,11,0,2
7366.0,Indonesia,2013,Leprosy,255852467.0,0.06,0.56,0.01,153511.0,96098.0,57413.0,12.0,20.0,40.0,28.0,50.0,50.0,44.07,0.39,0.32,Medication,67.02,2.2,-9.42,4693.0,Low,30.8,3566.6,0.63,50.5,0.06,1.67,1.0,0.36,0.24,4275,8,12,0,1
3794.0,Indonesia,2013,Malaria,255852467.0,17.6,20.96,0.075,45030034.0,24991669.0,20038365.0,37.0,30.0,25.0,8.0,50.0,50.0,39.07,0.68,0.76,Medication,85.08,77.875,14.99,181.0,Low,34.1,3566.6,0.63,50.5,17.6,1.25,1.0,1.61,8.01,4276,8,13,0,1
5857.0,Indonesia,2013,Measles,255852467.0,0.06,0.07,0.0,153511.0,82435.0,71076.0,52.0,20.0,8.0,20.0,50.0,50.0,49.07,0.38,0.62,Medication,70.06,0.74,-5.31,43.0,High,45.7,3566.6,0.63,50.5,0.06,1.16,1.0,0.17,0.13,4277,8,14,0,0
4409.0,Indonesia,2013,Parkinson'S Disease,255852467.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,33.07,0.51,1.41,Medication,88.54,0.0,19.66,2216.0,Low,29.8,3566.6,0.63,50.5,0.19,1.12,3.55,0.01,0.08,4278,8,15,0,1
7514.0,Indonesia,2013,Polio,255852467.0,0.01,0.0,0.0,14112.0,7536.0,6576.0,42.0,20.0,10.0,28.0,50.0,50.0,23.07,0.35,1.55,Medication,81.08,0.0,9.58,18.0,High,41.9,3566.6,0.63,50.5,0.01,1.15,1.0,0.0,0.0,4279,8,16,0,0
614.0,Indonesia,2013,Rabies,255852467.0,0.01,0.01,0.01,25585.0,17551.0,8034.0,17.0,25.0,35.0,23.0,50.0,50.0,50.07,0.6,1.14,Medication,80.73,0.29,9.11,43.0,Medium,42.0,3566.6,0.63,50.5,0.01,2.18,1.0,0.08,0.05,4280,8,17,0,2
5298.0,Indonesia,2013,Tubrculosis,255852467.0,0.04,0.19,0.0,102341.0,65396.0,36945.0,22.0,25.0,30.0,23.0,50.0,50.0,36.07,0.38,0.82,Medication,91.7,0.9,23.94,47.0,Medium,39.2,3566.6,0.63,50.5,0.04,1.77,1.0,0.19,0.13,4281,8,18,0,2
2536.0,Indonesia,2013,Zika,255852467.0,0.0,0.0,0.0,2449.0,1266.0,1183.0,27.0,30.0,10.0,33.0,50.0,50.0,49.07,0.21,0.38,Vaccination,90.89,0.0,22.84,46.0,Medium,23.9,3566.6,0.63,50.5,0.0,1.07,1.0,0.0,0.0,4282,8,20,4,2
5644.0,Indonesia,2014,Alzheimer'S Disease,258877399.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,25.07,0.35,0.38,Medication,88.53,0.0,39.33,2416.0,Low,26.3,3441.07,0.63,51.1,0.19,1.12,3.55,0.01,0.08,4283,8,0,0,1
3642.0,Indonesia,2014,Asthma,258877399.0,0.89,9.31,0.075,2304009.0,1092100.0,1211909.0,27.0,25.0,25.0,23.0,51.0,49.0,22.07,0.2,0.48,Medication,64.1,42.17,0.88,50.0,Medium,32.8,3441.07,0.63,51.1,0.89,0.9,1.04,1.2,1.08,4284,8,1,0,2
4513.0,Indonesia,2014,COVID-19,258877399.0,2.41,2.45,0.01,6238945.0,3525004.0,2713941.0,17.0,25.0,30.0,28.0,51.0,49.0,42.07,0.3,0.28,Medication,76.64,26.46,20.62,494.0,Medium,20.5,3441.07,0.63,51.1,2.41,1.3,1.04,1.0,1.56,4285,8,2,0,2
1171.0,Indonesia,2014,Cancer,258877399.0,0.53,6.06,0.075,1372050.0,732675.0,639375.0,7.0,10.0,35.0,48.0,51.0,49.0,25.07,0.43,0.91,Medication,52.34,24.38,-17.63,3051.0,Medium,26.1,3441.07,0.63,51.1,0.53,1.15,1.04,1.03,0.83,4286,8,3,0,2
4611.0,Indonesia,2014,Cholera,258877399.0,0.61,0.83,0.075,1579152.0,873271.0,705881.0,27.0,30.0,25.0,18.0,51.0,49.0,27.07,0.8,1.11,Medication,74.38,7.71,17.06,48.0,Low,29.8,3441.07,0.63,51.1,0.61,1.24,1.04,0.72,0.68,4287,8,4,0,1
1650.0,Indonesia,2014,Dengue,258877399.0,2.88,4.19,0.03,7455669.0,3973872.0,3481797.0,32.0,35.0,25.0,8.0,51.0,49.0,35.07,0.65,0.87,Medication,98.98,40.51,55.78,98.0,Low,35.6,3441.07,0.63,51.1,2.88,1.14,1.04,1.14,1.84,4288,8,5,0,1
3789.0,Indonesia,2014,Diabetes,258877399.0,0.36,4.02,0.02,931959.0,504190.0,427769.0,7.0,15.0,40.0,38.0,51.0,49.0,25.07,0.2,1.46,Medication,79.32,20.16,24.83,190.0,Medium,38.2,3441.07,0.63,51.1,0.36,1.18,1.04,0.93,0.7,4289,8,6,0,2
3489.0,Indonesia,2014,Ebola,258877399.0,0.01,0.0,0.0,19475.0,10341.0,9134.0,12.0,25.0,35.0,28.0,51.0,49.0,27.07,0.41,1.42,Therapy,58.55,0.0,-7.85,4863.0,Low,20.4,3441.07,0.63,51.1,0.01,1.13,1.04,0.0,0.0,4290,8,7,2,1
1874.0,Indonesia,2014,HIVADS,258877399.0,0.04,0.27,0.0,103551.0,60784.0,42767.0,12.0,30.0,35.0,23.0,51.0,49.0,31.07,0.8,1.13,Therapy,88.9,1.42,39.91,97.0,Medium,34.6,3441.07,0.63,51.1,0.04,1.42,1.04,0.27,0.18,4291,8,8,2,2
2471.0,Indonesia,2014,Hepatitis,258877399.0,0.43,3.45,0.05,1113173.0,704639.0,408534.0,7.0,15.0,35.0,43.0,51.0,49.0,33.07,0.58,0.46,Medication,65.8,17.91,3.56,49.0,Medium,33.8,3441.07,0.63,51.1,0.43,1.72,1.04,0.92,0.72,4292,8,9,0,2
9766.0,Indonesia,2014,Hypertension,258877399.0,1.61,23.38,0.05,4167926.0,2275688.0,1892238.0,4.0,8.0,35.0,53.0,51.0,49.0,33.07,0.27,1.45,Medication,82.67,77.875,30.11,196.0,Medium,41.4,3441.07,0.63,51.1,1.61,1.2,1.04,1.39,1.48,4293,8,10,0,2
9994.0,Indonesia,2014,Influenza,258877399.0,14.63,16.03,0.07,37873763.0,20224589.0,17649174.0,27.0,25.0,30.0,18.0,51.0,49.0,49.07,0.65,0.99,Medication,85.78,77.875,35.0,19.0,Medium,42.6,3441.07,0.63,51.1,14.63,1.15,1.04,1.54,6.78,4294,8,11,0,2
6492.0,Indonesia,2014,Leprosy,258877399.0,0.01,0.04,0.01,25888.0,16387.0,9501.0,12.0,20.0,40.0,28.0,51.0,49.0,39.07,0.74,0.31,Medication,70.24,0.23,10.54,4859.0,Low,31.0,3441.07,0.63,51.1,0.01,1.72,1.04,0.07,0.05,4295,8,12,0,1
9201.0,Indonesia,2014,Malaria,258877399.0,22.57,30.65,0.075,58428629.0,32836889.0,25591740.0,37.0,30.0,25.0,8.0,51.0,49.0,41.07,0.5,1.03,Medication,62.01,77.875,-2.41,190.0,Medium,35.8,3441.07,0.63,51.1,22.57,1.28,1.04,1.81,10.11,4296,8,13,0,2
2641.0,Indonesia,2014,Measles,258877399.0,0.63,0.88,0.0,1630928.0,885594.0,745334.0,52.0,20.0,8.0,20.0,51.0,49.0,22.07,0.23,0.98,Medication,91.99,8.16,44.77,49.0,High,42.5,3441.07,0.63,51.1,0.63,1.19,1.04,0.66,0.65,4297,8,14,0,0
3950.0,Indonesia,2014,Parkinson'S Disease,258877399.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,48.07,0.23,1.56,Medication,56.41,0.0,-11.22,2368.0,Low,27.8,3441.07,0.63,51.1,0.19,1.12,3.55,0.01,0.08,4298,8,15,0,1
3681.0,Indonesia,2014,Polio,258877399.0,0.0,0.0,0.0,9438.0,5125.0,4313.0,42.0,20.0,10.0,28.0,51.0,49.0,33.07,0.85,0.84,Medication,63.51,0.0,-0.05,19.0,High,41.8,3441.07,0.63,51.1,0.0,1.19,1.04,0.0,0.0,4299,8,16,0,0
476.0,Indonesia,2014,Rabies,258877399.0,0.01,0.01,0.0,25888.0,17837.0,8051.0,17.0,25.0,35.0,23.0,51.0,49.0,20.07,0.67,0.41,Medication,93.44,0.1,47.06,48.0,Low,30.0,3441.07,0.63,51.1,0.01,2.22,1.04,0.03,0.02,4300,8,17,0,1
6102.0,Indonesia,2014,Tubrculosis,258877399.0,0.1,0.56,0.01,258877.0,166458.0,92419.0,22.0,25.0,30.0,23.0,51.0,49.0,48.07,0.54,0.85,Medication,93.21,2.93,46.69,50.0,Medium,43.2,3441.07,0.63,51.1,0.1,1.8,1.04,0.42,0.29,4301,8,18,0,2
8966.0,Indonesia,2014,Zika,258877399.0,0.01,0.0,0.0,19238.0,9754.0,9484.0,27.0,30.0,10.0,33.0,51.0,49.0,47.07,0.28,1.3,Medication,91.36,0.0,43.78,46.0,Medium,24.6,3441.07,0.63,51.1,0.01,1.03,1.04,0.0,0.0,4302,8,20,0,2
9981.0,Indonesia,2015,Alzheimer'S Disease,261799249.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,38.08,0.53,1.05,Medication,60.1,0.0,13.59,2414.0,Low,26.1,3288.22,0.64,51.8,0.19,1.12,3.55,0.01,0.08,4303,8,0,0,1
6172.0,Indonesia,2015,Asthma,261799249.0,0.6,8.63,0.02,1570795.0,760265.0,810530.0,27.0,25.0,25.0,23.0,52.0,48.0,22.08,0.52,1.0,Medication,52.75,35.24,-0.3,50.0,Medium,32.2,3288.22,0.64,51.8,0.6,0.94,1.08,1.09,0.89,4304,8,1,0,2
3259.0,Indonesia,2015,COVID-19,261799249.0,1.52,2.01,0.0,3979349.0,2276188.0,1703161.0,17.0,25.0,30.0,28.0,52.0,48.0,40.08,0.3,1.53,Medication,56.17,18.51,6.16,493.0,Medium,18.5,3288.22,0.64,51.8,1.52,1.34,1.08,0.89,1.14,4305,8,2,0,2
6897.0,Indonesia,2015,Cancer,261799249.0,0.32,5.04,0.03,837758.0,451552.0,386206.0,7.0,10.0,35.0,48.0,52.0,48.0,33.08,0.5,1.34,Medication,69.56,20.75,31.47,3319.0,Medium,31.5,3288.22,0.64,51.8,0.32,1.17,1.08,0.94,0.69,4306,8,3,0,2
8520.0,Indonesia,2015,Cholera,261799249.0,4.65,5.08,0.075,12173665.0,6841600.0,5332065.0,27.0,30.0,25.0,18.0,52.0,48.0,24.08,0.56,1.27,Medication,74.64,77.875,41.07,48.0,Low,28.6,3288.22,0.64,51.8,4.65,1.28,1.08,2.08,3.11,4307,8,4,0,1
2765.0,Indonesia,2015,Dengue,261799249.0,5.95,6.24,0.04,15577055.0,8224685.0,7352370.0,32.0,35.0,25.0,8.0,52.0,48.0,46.08,0.44,1.42,Medication,80.94,66.98,52.98,96.0,Low,35.5,3288.22,0.64,51.8,5.95,1.12,1.08,1.29,3.15,4308,8,5,0,1
2069.0,Indonesia,2015,Diabetes,261799249.0,0.47,8.91,0.07,1230456.0,668138.0,562318.0,7.0,15.0,40.0,38.0,52.0,48.0,21.08,0.55,1.54,Medication,65.82,34.16,24.4,206.0,Medium,35.4,3288.22,0.64,51.8,0.47,1.19,1.08,1.12,0.86,4309,8,6,0,2
886.0,Indonesia,2015,Ebola,261799249.0,0.0,0.0,0.0,11536.0,6114.0,5422.0,12.0,25.0,35.0,28.0,52.0,48.0,43.08,0.82,0.45,Medication,54.49,0.0,2.99,5044.0,Low,23.1,3288.22,0.64,51.8,0.0,1.13,1.08,0.0,0.0,4310,8,7,0,1
6591.0,Indonesia,2015,HIVADS,261799249.0,0.2,1.02,0.03,523598.0,305258.0,218340.0,12.0,30.0,35.0,23.0,52.0,48.0,36.08,0.73,1.39,Medication,85.57,6.39,61.73,101.0,Medium,35.4,3288.22,0.64,51.8,0.2,1.4,1.08,0.62,0.45,4311,8,8,0,2
5039.0,Indonesia,2015,Hepatitis,261799249.0,0.06,0.45,0.01,157080.0,100845.0,56235.0,7.0,15.0,35.0,43.0,52.0,48.0,26.08,0.39,1.3,Medication,79.53,1.96,50.31,51.0,Medium,35.0,3288.22,0.64,51.8,0.06,1.79,1.08,0.33,0.22,4312,8,9,0,2
6403.0,Indonesia,2015,Hypertension,261799249.0,0.66,6.79,0.02,1727875.0,941692.0,786183.0,4.0,8.0,35.0,53.0,52.0,48.0,38.08,0.61,1.45,Medication,72.84,30.54,37.67,206.0,Medium,42.0,3288.22,0.64,51.8,0.66,1.2,1.08,1.05,0.89,4313,8,10,0,2
3864.0,Indonesia,2015,Influenza,261799249.0,9.55,11.75,0.04,25001828.0,13175963.0,11825865.0,27.0,25.0,30.0,18.0,52.0,48.0,37.08,0.64,1.15,Vaccination,83.75,77.875,58.29,20.0,Medium,39.2,3288.22,0.64,51.8,9.55,1.11,1.08,1.44,4.68,4314,8,11,4,2
6066.0,Indonesia,2015,Leprosy,261799249.0,0.03,0.16,0.01,78540.0,49323.0,29217.0,12.0,20.0,40.0,28.0,52.0,48.0,47.08,0.67,1.23,Medication,88.29,0.85,66.87,5194.0,Medium,42.9,3288.22,0.64,51.8,0.03,1.69,1.08,0.19,0.13,4315,8,12,0,2
9662.0,Indonesia,2015,Malaria,261799249.0,24.63,29.98,0.03,64481155.0,36302890.0,28178265.0,37.0,30.0,25.0,8.0,52.0,48.0,39.08,0.18,1.48,Medication,50.53,77.875,-4.5,197.0,Low,27.5,3288.22,0.64,51.8,24.63,1.29,1.08,1.72,10.88,4316,8,13,0,1
807.0,Indonesia,2015,Measles,261799249.0,1.2,1.71,0.01,3141591.0,1668185.0,1473406.0,52.0,20.0,8.0,20.0,52.0,48.0,43.08,0.44,0.97,Medication,82.57,15.58,56.06,48.0,High,47.0,3288.22,0.64,51.8,1.2,1.13,1.08,0.85,0.99,4317,8,14,0,0
9181.0,Indonesia,2015,Parkinson'S Disease,261799249.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,48.08,0.85,1.28,Medication,50.56,0.0,-4.44,2374.0,Low,28.0,3288.22,0.64,51.8,0.19,1.12,3.55,0.01,0.08,4318,8,15,0,1
1522.0,Indonesia,2015,Polio,261799249.0,0.01,0.0,0.0,16771.0,8822.0,7949.0,42.0,20.0,10.0,28.0,52.0,48.0,47.08,0.27,1.18,Medication,95.15,0.0,79.83,21.0,Medium,43.0,3288.22,0.64,51.8,0.01,1.11,1.08,0.0,0.0,4319,8,16,0,2
3163.0,Indonesia,2015,Rabies,261799249.0,0.01,0.01,0.01,26180.0,17698.0,8482.0,17.0,25.0,35.0,23.0,52.0,48.0,23.08,0.51,1.52,Medication,78.07,0.23,47.55,51.0,Low,29.1,3288.22,0.64,51.8,0.01,2.09,1.08,0.07,0.05,4320,8,17,0,1
7302.0,Indonesia,2015,Tubrculosis,261799249.0,0.25,1.64,0.02,654498.0,421497.0,233001.0,22.0,25.0,30.0,23.0,52.0,48.0,45.08,0.69,0.64,Medication,68.37,8.21,29.22,50.0,Medium,38.0,3288.22,0.64,51.8,0.25,1.81,1.08,0.68,0.51,4321,8,18,0,2
9847.0,Indonesia,2015,Zika,261799249.0,0.0,0.0,0.0,13076.0,6643.0,6433.0,27.0,30.0,10.0,33.0,52.0,48.0,29.08,0.32,0.73,Medication,60.94,0.0,15.18,51.0,Medium,16.1,3288.22,0.64,51.8,0.0,1.03,1.08,0.0,0.0,4322,8,20,0,2
6613.0,Indonesia,2016,Alzheimer'S Disease,264627418.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,46.08,0.71,0.9,Medication,73.61,0.0,9.29,2527.0,Low,30.4,3521.47,0.64,52.4,0.19,1.12,3.55,0.01,0.08,4323,8,0,0,1
1749.0,Indonesia,2016,Asthma,264627418.0,0.8,11.11,0.02,2117019.0,1024637.0,1092382.0,27.0,25.0,25.0,24.0,52.0,48.0,44.08,0.29,0.87,Medication,81.0,43.93,20.27,50.0,Medium,43.6,3521.47,0.64,52.4,0.8,0.94,1.08,1.16,1.02,4324,8,1,0,2
9616.0,Indonesia,2016,COVID-19,264627418.0,3.76,5.3,0.01,9949991.0,5651595.0,4298396.0,17.0,25.0,30.0,29.0,52.0,48.0,34.08,0.57,1.04,Medication,66.79,39.39,-0.83,507.0,Medium,18.8,3521.47,0.64,52.4,3.76,1.31,1.08,1.12,2.18,4325,8,2,0,2
3662.0,Indonesia,2016,Cancer,264627418.0,1.0,17.93,0.075,2646274.0,1391940.0,1254334.0,7.0,10.0,35.0,49.0,52.0,48.0,50.08,0.79,1.2,Medication,77.53,77.875,15.12,3429.0,Medium,37.4,3521.47,0.64,52.4,1.0,1.11,1.08,1.41,1.25,4326,8,3,0,2
6079.0,Indonesia,2016,Cholera,264627418.0,2.03,2.61,0.075,5371937.0,3019029.0,2352908.0,27.0,30.0,25.0,19.0,52.0,48.0,28.08,0.85,1.2,Medication,91.7,27.88,36.15,51.0,Low,33.4,3521.47,0.64,52.4,2.03,1.28,1.08,1.32,1.6,4327,8,4,0,1
823.0,Indonesia,2016,Dengue,264627418.0,5.64,6.49,0.02,14924986.0,7880393.0,7044593.0,32.0,35.0,25.0,9.0,52.0,48.0,49.08,0.72,0.5,Medication,97.14,69.3,44.23,109.0,Low,38.8,3521.47,0.64,52.4,5.64,1.12,1.08,1.29,3.03,4328,8,5,0,1
1663.0,Indonesia,2016,Diabetes,264627418.0,0.22,3.43,0.03,582180.0,313213.0,268967.0,7.0,15.0,40.0,39.0,52.0,48.0,40.08,0.63,1.53,Medication,61.88,15.81,-8.12,218.0,Medium,40.6,3521.47,0.64,52.4,0.22,1.16,1.08,0.87,0.61,4329,8,6,0,2
135.0,Indonesia,2016,Ebola,264627418.0,0.0,0.0,0.0,2876.0,1556.0,1320.0,12.0,25.0,35.0,29.0,52.0,48.0,47.08,0.38,1.22,Medication,91.09,0.0,35.25,5029.0,Low,28.9,3521.47,0.64,52.4,0.0,1.18,1.08,0.0,0.0,4330,8,7,0,1
9818.0,Indonesia,2016,HIVADS,264627418.0,0.16,0.85,0.01,423404.0,249808.0,173596.0,12.0,30.0,35.0,24.0,52.0,48.0,28.08,0.63,1.18,Medication,67.96,5.04,0.91,107.0,Medium,30.1,3521.47,0.64,52.4,0.16,1.44,1.08,0.55,0.39,4331,8,8,0,2
5314.0,Indonesia,2016,Hepatitis,264627418.0,0.42,4.06,0.04,1111435.0,709096.0,402339.0,7.0,15.0,35.0,44.0,52.0,48.0,50.08,0.48,1.34,Medication,60.0,20.18,-10.91,53.0,Medium,38.2,3521.47,0.64,52.4,0.42,1.76,1.08,0.94,0.73,4332,8,9,0,2
908.0,Indonesia,2016,Hypertension,264627418.0,1.71,30.21,0.075,4525129.0,2502396.0,2022733.0,4.0,8.0,35.0,54.0,52.0,48.0,41.08,0.33,0.88,Medication,66.66,77.875,-1.02,219.0,Medium,40.0,3521.47,0.64,52.4,1.71,1.24,1.08,1.68,1.69,4333,8,10,0,2
